"Кулинарная книга",,images/mgFDP9hOcU.jpg,"Взяла я свою кулинарную книгу, рецепт пирога глянуть..... Какая-то у нее скучная обложка была))) По-моему, получилось чудно. Книги для записи кулинарных рецептов. Стиль, дизайн, размеры и форматы по желанию. Варианты и дизайн разделов обсуждаем. От 500 руб. В зависимости от размера и наполнения, с учетом всех Ваших пожеланий. Рекомендации по уходу: Беречь от влаги",107
"Кулинарный блокнот",,images/cQaSUPXTml.jpg,"Блокнот для записи кулинарных рецептов. 100% ручная работа. Размер блокнота А5, прошитый блок на 96 страниц. Мягкая тканевая обложка. Использована скрап бумага, чипборд, фурнитура и атласные ленточки. Использована машинная строчка и горячий эмбоссинг. Рекомендации по уходу: Хранить, а лучше использовать по назначению в сухих условиях! Для защиты ткани - использовать дополнительно прозрачную обложку для книг.",108
"Кулинарная книга 'Cook'",916.37 грн,images/ji1upXSR0b.jpg,"Кулинарная книга ручной работы, полностью 'с нуля'. Странички тонированы в кофе и пролинованы. Обложка мягкая, на синтепоне, прошита на швейной машинке,ткань - 100% хлопок. Есть место для карандаша.",109
"Большая кулинарная книга 'Cherry Pie' А4",2 978.21 грн,images/nxiQv80hJK.jpg,"Вы когда-нибудь мечтали о большой и уютной кулинарной книге? О такой, которая будет служит Вам долгие годы, и которая станет чем-то вроде семейной реликвии и будет передаваться из поколения в поколение, сохраняя в себе самые любимые и сокровенные семейные рецепты.Кулинарная книга 'Cherry Pie' создана именно для такого случая. Большая и вместительная она сохранит в себе сотни полюбившихся рецептов. А ручная вышивка крестиком делает книгу уникальной и неповторимой, добавляя ей ещё больше уюта и тепла. Книга сделана с нуля. Коптский переплёт. Мягкая тканевая обложка, комбинированная из хлопка и льна. Содержит 200 листов (400 страниц), тонированных в кофе. Внутри 5 разделителей: - горячие блюда- салаты, закуски- выпечка- десерты и напитки- домашние заготовки На переднем форзаце и на каждом разделителе есть прозрачные кармашки для хранения вырезок и записок. Есть закладка и мерная таблица продуктов. Рекомендации по уходу: бережное обращение, беречь от падения и воздействия влаги",110
"Кулинарный блокнот",274.91 грн,images/lk0X3lOQl9.jpg,"Кулинарная книга ручной работы для записей любимых рецептов формата А5, имеет 160 страниц цветной печати, закрывается на резиночку и пуговку. Обложка обтянута хлопком двух видов - бирюзовым с шоколадным, проложена тонким поролоном для мягкости, украшена кружевом, цветами, полубусинами, надписью Кулинарный блокнот. Есть закладка из атласной ленты с подвеской Форзацы выполнены из скрапбумаги коллекции 'Полуденный чай'. Рекомендации по уходу: Беречь от влаги, заполнять с любовью )))",111
"Кулинарная книга - папка.",1 237.10 грн,images/72U7pB04C9.jpg,"Кулинарная книга в обложке из итальянского переплетного кожзама. Внутри кольцевой мех-м, 5 разделителей, карманы на заднем и переднем форзаце, а также конверт для заметок.",112
"Кулинарная книга",,images/kleL6Od13N.jpg,"Милая ткань с поварятами для изготовления вашей кулинарной книги ;) Рекомендации по уходу: Не требует ухода",113
"Большая Кулинарная книга А4",1 603.65 грн,images/23n8GqPcBf.jpg,"Кулинарная книга с вишенками!) Для записи любимых и проверенных рецептов. А так же для сохранения семейной тайны и мудрости по наследству! Размер очень большой 20*30 см. В книге содержится 360 страниц. Толщина со стороны переплёта 4 см.Книжка содержит 7 разделов:*салаты; *первые блюда; *вторые блюда; *выпечка; *закуски; *консервирование; *разное Обложка из плотного картона, обтянута 100% хлопком и проложена синтепоном для мягкости. Книга имеет разделители Для увеличения фото кликните по нему курсором мышки.",114
"Рецепты 'Безумного чаепития' (раскраска-антистресс)",91.64 грн,images/ANM7ojE6ty.jpg,"В каждой семье, у каждой хозяюшки есть кулинарный блокнот, в который она записывает свои любимые рецепты. А иногда даже такой блокнот объединяет рецепты, собранные семьей на протяжении нескольких поколений.И накатило вдруг на меня вдохновение: а почему бы не сделать не кулинарный, а ЧАЙНЫЙ блокнот? И записывать в него разнообразные рецепты приготовления чаев, рецепты выпечки, бутербродов и всевозможных вкусняшек, рецепты сладких домашних заготовок- варенья, джема, конфитюра и т.п.А чтобы такой чайный блокнот еще и будил творческое вдохновение, я решила сделать его в стиле популярной нынче раскраски-антистресс. Такие раскраски отличный способ снять напряжение отвлечься и расслабится после тяжелого рабочего дня. Для раскрашивания можно использовать все, к чему лежит ваша душа: карандаши, фломастеры, краски, гелевые ручки. А выбранная вами цветовая гамма будет зависеть только от вашего настроения и состояния души. И, главное, абсолютно ВСЕ странички будут разными не только по содержанию, но и по цвету. Индивидуальность и неповторимость такого блокнота очевидна ))Левая сторона страничек – пустая. На нее можно наклеивать вырезанные из газет и журналов рецепты, картинки, фото ваших вкусняшек, либо использовать ее для записи своих идей и многочисленных хозяюшкиных хитростей.Странички в формате А5. Потом их можно сброшюровать (посадить на пружинку) в ближайшей мастерской. Или, как я предпочитаю делать сама, проделав дыроколом дырки, вставить в обычную тетрадь на кольцах. Последний вариант хорош еще тем, что потом странички легко можно менять местами и добавлять новые. К тому же, для распечатки НЕ НУЖЕН цветной принтер!!!",115
"Кулинарная книга.",,images/eOxSXlN8Ni.jpg,"Кулинарная книга формата А5. Блок состоит из 300 состаренных листов - 600 страниц. Книга содержит более 10 тематических картинок, 2 кармана, 3 закладки. Обложка выполнена из натуральной кожи черного цвета. Рекомендации по уходу: Использовать по назначению",116
"Кулинарная книга 'Мускат'",,images/YFfJhjfhsp.jpg,"Работа была выполнена на заказ полностью с нуля. Вручную сшитые странички, плетеный каптал, обложка обтянута американским хлопком с золочением. Внутри по страницам 'рассыпаны' специи. В книге четыре раздела и в каждом свои иллюстрации со специями, относящиеся к тем или иным типом блюд. Пролистав всю книгу невозможно найти повторения. Разделители получились уникальные. Иллюстрации вырезаны на плоттере из золотой термотрансферной пленки и переведены на черный кардсток. Обложка без лишних украшений, что очень практично на кухне, а вот первая страничка украшена богато. Любой кто откроет эту кулинарную книгу поймет, что владелица действительно любит кулинарию и просто не может готовить не вкусно. *** Книга продумана до мелочей с безусловным вниманием к пожеланиям заказчика.",117
"Кулинарная книга 'черничные сны'",687.28 грн,images/g1IOiyLSNY.jpg,"Кулинарная книга, формата А5, 100 пропитанных кофе ароматных листочков, классический коптский переплет, закрывается на резинку, форзац скрап бумага + 2 кармашка. Обложка комбинирована из двух видов американскогщ хлопка.Черничная книга послужит отличным подарком для любительницы вкусно готовить и будет бережно хранить ее рецепты. Рекомендации по уходу: беречь от воды",118
"Кулинарная книга",,images/OpIRBNyjlQ.jpg,"Кулинарочка выполнена на пружине и имеет несколько разделов:первые блюда, вторые блюда, блюда из мяса, блюда из курицы, выпечка и десерты и .д В каждом разделе достаточно листов для записи кулинарных изысков. Обложка оформлена интересной композицией. Закрывается книга на тонкую, вертикальную резинку. На первом форзаце расположен вертикальный карман с тремя карточками для быстрой записи рецептов(по желанию, за доплату могу напечатать еще несколько штук). На первых страницах находятся таблицы мера и весов, что очень удобно иметь под рукой во время приготовления пищи.Кулинарочка очень утонченная и стильная! Она будет замечательным подарком для девушки или женщины на любой случай.",119
"Кулинарная книга",,images/gVLVjN4RFw.jpg,"Кулинарная книга ручной работы - отличный подарок к любому празднику. В книге 5 разделителей, около 80 тонированных в кофе листов. Посадка листов на кольца дает возможность менять разделители и листы местами, а также добавлять готовые вырезки и рецепты. Возможно изготовление новой кулинарной книги по вашим пожеланиям.",120
"Кулинарная книга 'Кофе' (кулинарный блокнот)",,images/Y0ObIdHnZO.jpg,"Кулинарная книга 'Кофе' для самых вкусных рецептов :) Обложка книги обтянута хлопком с синтепоном и украшена цветочной композицией, палочкой натуральной корицы, спилом дерева, металлическими подвесками, лентами и иллюстрациями. Книга завязывается на бант из ленты. Книга рецептов содержит 200 листов в клетку с разделами: салаты, супы, вторые блюда и десерт. На каждый раздел отведено по 50 листов, каждый лист украшен в уголке вензелем. Крепление на кольцах позволит легко вынимать или добавлять листы и вставлять в книгу вырезки из журналов. Кулинарный блокнот станет приятным и полезным подарком для тех, кто любит готовить. Для мужчины или женщины, мамы, бабушки или подруги ко дню рождения, новому году, 8 марта :) -------------------------------- Список всех моих работ в наличии www.livemaster.ru/tigrrra?v=1&sortitems=0&cat=0&cid=0 Для обсуждения деталей работы или оформления заказа нажмите кнопку 'Сообщение мастеру'. Рекомендации по уходу: Кулинарный блокнот беречь от воды, хранить бережно :)",121
"Органайзеры для рецептов",,images/Nd2E5hy41E.jpg,"Такой органайзер может заменить кулинарную книгу. Любимые рецепты всегда под рукой. Можно лнгко убирать и добавлять странички, добавить разделители. Можно использовать листочки для повседневных записей. Листочки – стандартные блоки для записей. Органайзер имеет подставку и хорошо стоит. Внутри две красивые карточки-разделители. В наличии только органайзер с 1 фото. Сделаю похожие на заказ. Возможна другая тематика.",122
Кулинарочка,274.91 грн,images/MVBWryfeIM.jpg,"Кулинарная книга.",123
"кулинарная книга 'Коричневые розы'",458.19 грн,images/Y7mZdIAYYA.jpg,"Книга содержит 120 листов в клетку и поделена на 4 раздела: 'салаты', 'супы', 'вторые блюда', 'десерты'. Благодаря разъёмным кольцам можно добавлять новые страницы и вырезки из кулинарных журналов. Обложка обтянута хлопком с синтепоном, декорирована кружевом, тесьмой с помпонами, металлическими подвесками, кокосовыми пуговицами, полубусинами, искусственными цветами и листьями. Книга завязывается на бант из атласной ленты. Рекомендации по уходу: Требует бережного обращения",124
"Кулинарная книга 'Мои рецепты'_Savor",916.37 грн,images/68GP7gk4oJ.jpg,"Блокнот ручной работы для записей кулинарный рецептов. Формат А4. 4 вкусных раздела: 'Закуски', 'Горячее', 'Десерт' и 'Разное'. Есть также кармашки длявырезок, записок и прочей бумажной важности. Лаконичный, стильный дизайн. Подарок с душой.",125
"Кулинарная книга 'Мои рецепты'_Love",916.37 грн,images/nm6nOkYy42.jpg,"Блокнот ручной работы для записей кулинарный рецептов. Формат А4. 4 вкусных раздела: 'Закуски', 'Горячее', 'Десерт' и 'Разное'. Есть также кармашки длявырезок, записок и прочей бумажной важности. Лаконичный, стильный дизайн.",126
"Кулинарная книга на кольцах",458.19 грн,images/f596DkvBk7.jpg,"Кулинарная книга. Конструкция на разъемных кольцах, что позволяет достать/убрать листик, или вовсе заменить страницу. Примерно 80 листов.На форзаце есть кармашек, в который можно вставить вырезки, важные записки. Такая кулинарная книга станет отличным подарком подруге, маме, коллеге! ------------------------------ Если Вам понравились мои работы и Вы хотите быть в курсе новостей магазина, нажмите кнопку слева 'Добавить в круг'. Рекомендации по уходу: Сухая чистка",127
"Кулинарный блокнот 'Лимонный'",733.10 грн,images/795OrP5fre.jpg,"Кулинарная книга в классическом переплете, с разделами и смешными цитатами. В составе титульный лист, принадлежит..., салаты, первые, вторые, десерты, напитки, заготовки. 4 плотных листа чудной бумаги,карточки ,около 100 листов ,кармашек для заметок. Фортма А5 15*21 см",128
"Кулинарная книга 'Кофейная'",733.10 грн,images/5LBshdT5pV.jpg,"Кулинарная книга в классическом переплете, с разделами и смешными цитатами. В составе титульный лист, принадлежит..., салаты, первые, вторые, десерты, напитки, заготовки. около 120 листов кармашек для заметок. Фортма А5 15*21 см",129
"Кулинарная книга 'Вкусно! Ярко! Ещё!'",962.19 грн,images/LdELcsL3FT.jpg,"Кулинарная книга. Внутри окошка объемный декор сделанный вручную, фон внутри кошка переливается золотом, розочки сделаны при помощи штампинга и раскрашены профессиональными акварельными красками. Бумага разделителей MONA Design. К каждому разделу есть кармашек. Рекомендации по уходу: можно протирать обложку слегка влажной салфеткой",130
"Кулинарные блокноты",389.46 грн,images/XE86WS4cWC.jpg,"Уютные кулинарные блокноты в мякгих тканевых обложках для самых вкусных рецептов. Обложки украшены шитьем, чипбордом, вырубкой. Все надежно пришито на машинке. Блок сшит в ручную, сплетен каптал, на закладке миниатюрная подвесочка. Блокноты формата А5. В розовом блокноте 5 разделителей, на оборотах разделителей конверты на магнитах. На первом форзаце табличка мер продуктов. В сиреневом блокноте также 5 разделителей, на оборотах место для записочек. Цена указана за один блокнот. Возможно изготовление блокнотов и кулинарных книг на заказ. Рекомендации по уходу: не мочить",131
"Кулинарная книга 'Мои рецепты'",641.46 грн,images/rMFbHUlqQd.jpg,"Красивая книга рецептов - ключ к хорошему настроению хозяйки на кухне! С такой книгой всегда приятно работать!Книга выполнена из дизайнерских материалов - американский хлопок, бумага, объемные деревянные элементы декора на обложке (по желанию, можно сделать без них) Внутри распечатанные странички в линеечку с надписями 'название рецепта - как готовить'.Разделение на главы (цена указана за кулинарную книгу с 5 основными главами): закуски, первые, вторые блюда, десерты , напитки.Возможна индивидуальная подборка названий глав (обсуждается) Переплет на кольцах позволяет самостоятельно добавлять листочки при необходимости. По желанию заказчика, можно установить резинку, чтобы кулинарочка закрывалась плотно на резинку. Рекомендации по уходу: бережное обращение",132
"КУЛИНАРНАЯ КНИГА ' ВКУСНО. НЕЖНО'",366.55 грн,images/HGlMWO8bM9.jpg,"Эта книжечка добавит вашей любимой кухне тепла, уюта и красоты. Ведь зачастую именно мелочи делают нашу жизнь прекрасной. Кулинарная книжечка довольно компактных размеров 12х17, 190 линованных страничек, шесть разделов: холодные закуски первые блюда вторые блюда выпечка десерты напитки На форзацах книжечки есть кармашки для записок и листочков. В комплекте вы можете приобрести магнитный блок для записей на холодильник,- удобно, красиво и практично. Магнитный блок продается отдельно.",133
"Кулинарная книга",,images/Ixsx2qFkzW.jpg,"Кулинарная книга ручной работы на 150 листов выполнена в мягком переплете из 100% хлопка. Странички состарены в кофе. Уголки страничек обработаны фигурным дыроколом. В качестве украшений использовались чипборд, кружево, цветы бумажные, металлическая фурнитура, искусственные украшения. Закрывается на липучку. Внутри имеется кармашек из 100% хлопка.",134
"Кулинарные книги",274.91 грн,images/EliG7XGKh0.jpg,"Кулинарные книги для записей рецептов сделаны полностью с нуля, имеют по 160 разлинованных страниц, в каждой есть закладка с подвеской. В фиолетовой книге страницы цветные - белые, желтые, оранжевые, голубые и розовые, в сиреневой книге все странички белые. Обложки обтянуты хлопком и проложена тонким поролоном для мягкости, украшены цветами, полубусинами, брадсами, закрываются на резиночку Цена указана за 1 книгу В наличии фиолетовая книга Рекомендации по уходу: Беречь от влаги, заполнять с любовью )))",135
"'Любимые рецепты' в бордовом цвете",274.91 грн,images/GJROMI5eWi.jpg,"Кулинарная книга формата А5 для записей любимых рецептов на 160 разлинованных страниц с клубничкой. Обложка обтянута хлопком и проложена тонким поролоном для мягкости, украшена кружевом, цветами, брадсами, чипбордом, цветами. Есть закладка с подвеской- коктейлем, закрывается блокнот на резиночку Рекомендации по уходу: Беречь от влаги, заполнять с любовью )))",136
"Кулинарная книга 'Ягодка' (кулинарный блокнот)",,images/FCCzPOO7h8.jpg,"Кулинарная книга 'Ягодка' для самых вкусных рецептов :) Обложка книги обтянута хлопком с синтепоном и украшена композицией с ягодами, цветами и листиками, а так же пуговицами, металлическими подвесками, лентами и иллюстрациями. Книга завязывается на бант из ленты. Книга рецептов содержит 200 листов в клетку с разделами: салаты, супы, вторые блюда и десерт. На каждый раздел отведено по 50 листов, каждый лист украшен в уголке вензелем. Крепление на кольцах позволит легко вынимать или добавлять листы и вставлять в книгу вырезки из журналов. На форзаце есть прозрачный кармашек для мелочей (на фото в нем лежит карточка-открытка для текста пожелания). Кулинарный блокнот станет приятным и полезным подарком для тех, кто любит готовить. Для подруги, мамы, бабушки или дочки ко дню рождения, новому году, 8 марта :) -------------------------------- Список всех моих работ в наличии www.livemaster.ru/tigrrra?v=1&sortitems=0&cat=0&cid=0 Для обсуждения деталей работы или оформления заказа нажмите кнопку 'Сообщение мастеру'. Рекомендации по уходу: Кулинарный блокнот беречь от воды, хранить бережно :)",137
"Книга любимых рецептов",549.82 грн,images/X4fs2Zr7xY.jpg,"Красивый, уютный и домашний кулинарный блокнот формата А5 станет незабываемым подарком для хозяйки. Внутри 5 разделителей 'Первые блюда', 'Вторые блюда', 'Салаты' 'Выпечка, десерты' и 'Секреты кухни'. Листочки бежевые линованные со стилизованными ретро картинками. Блокнот в мягкой обложке, очень приятно держать в руках 100% хлопок. На последнем форзаце имеется карман для дополнительных рецептов и вырезок. Рекомендации по уходу: беречь от влаги",138
"Кулинарная книга (кулинарный блокнот) 'Violet'",549.82 грн,images/6XoCUj6172.jpg,"Книга содержит 120 листов в клетку и поделена на 4 раздела: 'салаты', 'супы', 'вторые блюда', 'десерты'. Благодаря разъёмным кольцам можно добавлять новые страницы и вырезки из кулинарных журналов. Обложка обтянута хлопком в клетку, декорирована кружевом, полубусинами, ажурными металлическими листьями и пятью цветами ручной работы, связанными в технике ирландского кружева и расшитыми чешским бисером. Книга завязывается на бантик из атласной ленты. Рекомендации по уходу: Требует бережного обращения, не мочить.",139
"Кулинарная книга",,images/CLrspX5rsc.jpg,"Яркая кулинарная книга для записи вкусных рецептов понравится каждой хозяйке. Книга в мягкой обложке из плотного американского хлопка, на обложке - милая ложечка, в рамочке можно написать инициалы хозяйки, каптал сплетен вручную. В книге около 150 страниц с разделами для записей кулинарных рецептов. Цветная печать на гладкой и плотной бумаге премиум класса, плотностью 120 гр. Содержание и дизайн страничек может быть согласован с заказчиком. В комплекте к книге - коробочка для хранения! Кулинарная книга станет прекрасным подарком близкому человеку или незаменимой помощницей для хозяйки!",100
"Кулинарная книга 'Деревенская'",274.91 грн,images/LkdyIXEEEE.jpg,"Кулинарная книга формата А5 для записей любимых рецептов сделана в простом деревенском стиле, 160 разлинованных страниц. Обложка обтянута хлопком и проложена синтепоном для мягкости, украшена хлопковым шитьём, цветами, брадсами, чипбордом, подвесками. Есть закладка с подвеской, закрывается блокнот на резиночку и деревянную пуговку. Рекомендации по уходу: Беречь от влаги, заполнять с любовью )))",101
"Кулинарные книги из натуральной кожи",1 200 грн,images/gyMhYSPbiH.jpg,"Обложка из натуральной кожи, объемный рисунок шеф-повар. Цветные форзацы с кармашком для старых записей. цветные разделители из плотного картона с принтом. 10 разделов обложка изнатуральной кожи. Формат А5, 200 страниц. Края окрашены под старину Кожаная закладка с декором. Возможно изготовление также из натуральной замши и нубука, цвета в ассортименте. Возможна пересылка за пределы Украины- стоимость уточнять в ЛС",102
"Васильковый кулинарный софтбук",,images/1daC4G4Kct.jpg,"Кулинарный софтбук формата А5. Блок состоит из 280 состаренных листов - 560 страниц, более 10 тематических картинок, 2 кармана с записками, 2 закладки. Обложка выполнена из натуральной замши василькового цвета и подкладки их хлопка. Софтбук закрывается на 2 кнопки. Рекомендации по уходу: использовать по назначению",103
"Кулинарная книга ручной работы 'Имбиное печенье...'",1 282.92 грн,images/YE7Tlq3O9G.jpg,"Книга ручной работы для ваших записей рецептов. . Листочки и кружево состарены, пропитаны кофе и корицей, ароматизирован ванилью. Скрапбумага необыкновенной красоты и качества. около 200 страничек.10 разделов с красивыми разделителями. Листочки проштампованы. Ткань на торце ручной работы.Больше фото у меня в блоге. Ссылочку спрашивайте. Рекомендации по уходу: бережно относиться, записывать самые любимые рецепты",104
"Кулинарная книга с кожаной обложкой",1 237.10 грн,images/JzRwlZrvDr.jpg,"Книга для записи рецептов с обложкой из натуральной искусственно состаренной кожи. Кожаный шнур-закладка, с металлическая подвеска-сковорода с яичницей и тостами. Внутри 80 листов (160 страниц) из состаренной бумаги с принтом на кулинарную тему. книга застегивается на пряжку. Углы защищены металлическими уголками, форзацы из дизайнерской бумаги плотностью 180 г/м. Коптский переплет, каптал. Рекомендации по уходу: бережное отношение",105
"кулинарная книга (кулинарный блокнот) 'Лето'",549.82 грн,images/mLOLBRAhCT.jpg,"Книга содержит 120 листов в клетку и поделена на 4 раздела: салаты, супы, вторые блюда, десерты. Благодаря разъёмным кольцам можно добавлять новые листы и вырезки из кулинарных журналов. Обложка обтянута хлопком, декорирована двумя видами тесьмы, искусственными цветами, листьями и ягодами, металлическими подвесками и полубусинами. На форзаце небольшой конверт,в который можно положить вырезки из журналов или карточки с рецептами. Книга завязывается на бантик из атласной ленты. Рекомендации по уходу: Требует бережного обращения.",106
"Кулинарная книга",435.28 грн,images/cRntmPlGh3.jpg,"Кулинарная книга 'Самые любимые рецепты' 60 листов (120 страниц)",107
"Кулинарная книга",,images/w6GQkRM4Mw.jpg,"Эта книга была сделана в подарок сестре. Мягкая обложка из льна, подложка из флиса. Странички разноцветные - каждой рубрике свой цвет. Разделители двусторонние, украшены веселыми поварами и столовыми приборами:- супы;- вторые блюда;- салаты и закуски;- выпечка и десерты;- напитки;- разное. Форзацы из двусторонней потрясающей скрапбумаги. Книга закрывается на резинку, украшенную кружевом. В целом очень гармоничная, приятная в руках работа.",108
"Кулинарная Книга",,images/i4jbsGUsYf.jpg,"Кулинарная книга!!! Станет замечательным подарком подруге,девушке,жене,маме....!!!! Книга в мягкой обложке из хлопка,смягчена флисом,Поделена на 4 раздела: 1.Любимые рецепты,первые,вторые,блюда,супы. 2.Салаты,закуски. 3.Десерты,выпечка. 4. Соленья,заготовки. Имеется закладка,листы линованы ( название,состав и приготовление) Формат А5. На первом развороте имеется карман для рецептов и вырезок из газет. Украшена кружевом и элементами декора. Рекомендации по уходу: беречь от воды",109
"Кулинарная книга",,images/CLrspX5rsc.jpg,"Яркая кулинарная книга для записи вкусных рецептов понравится каждой хозяйке. Книга в мягкой обложке из плотного американского хлопка, на обложке - милая ложечка, в рамочке можно написать инициалы хозяйки, каптал сплетен вручную. В книге около 150 страниц с разделами для записей кулинарных рецептов. Цветная печать на гладкой и плотной бумаге премиум класса, плотностью 120 гр. Содержание и дизайн страничек может быть согласован с заказчиком. В комплекте к книге - коробочка для хранения! Кулинарная книга станет прекрасным подарком близкому человеку или незаменимой помощницей для хозяйки!",100
"Кулинарная книга 'Деревенская'",274.91 грн,images/LkdyIXEEEE.jpg,"Кулинарная книга формата А5 для записей любимых рецептов сделана в простом деревенском стиле, 160 разлинованных страниц. Обложка обтянута хлопком и проложена синтепоном для мягкости, украшена хлопковым шитьём, цветами, брадсами, чипбордом, подвесками. Есть закладка с подвеской, закрывается блокнот на резиночку и деревянную пуговку. Рекомендации по уходу: Беречь от влаги, заполнять с любовью )))",101
"Кулинарные книги из натуральной кожи",1 200 грн,images/gyMhYSPbiH.jpg,"Обложка из натуральной кожи, объемный рисунок шеф-повар. Цветные форзацы с кармашком для старых записей. цветные разделители из плотного картона с принтом. 10 разделов обложка изнатуральной кожи. Формат А5, 200 страниц. Края окрашены под старину Кожаная закладка с декором. Возможно изготовление также из натуральной замши и нубука, цвета в ассортименте. Возможна пересылка за пределы Украины- стоимость уточнять в ЛС",102
"Васильковый кулинарный софтбук",,images/1daC4G4Kct.jpg,"Кулинарный софтбук формата А5. Блок состоит из 280 состаренных листов - 560 страниц, более 10 тематических картинок, 2 кармана с записками, 2 закладки. Обложка выполнена из натуральной замши василькового цвета и подкладки их хлопка. Софтбук закрывается на 2 кнопки. Рекомендации по уходу: использовать по назначению",103
"Кулинарная книга ручной работы 'Имбиное печенье...'",1 282.92 грн,images/YE7Tlq3O9G.jpg,"Книга ручной работы для ваших записей рецептов. . Листочки и кружево состарены, пропитаны кофе и корицей, ароматизирован ванилью. Скрапбумага необыкновенной красоты и качества. около 200 страничек.10 разделов с красивыми разделителями. Листочки проштампованы. Ткань на торце ручной работы.Больше фото у меня в блоге. Ссылочку спрашивайте. Рекомендации по уходу: бережно относиться, записывать самые любимые рецепты",104
"Кулинарная книга с кожаной обложкой",1 237.10 грн,images/JzRwlZrvDr.jpg,"Книга для записи рецептов с обложкой из натуральной искусственно состаренной кожи. Кожаный шнур-закладка, с металлическая подвеска-сковорода с яичницей и тостами. Внутри 80 листов (160 страниц) из состаренной бумаги с принтом на кулинарную тему. книга застегивается на пряжку. Углы защищены металлическими уголками, форзацы из дизайнерской бумаги плотностью 180 г/м. Коптский переплет, каптал. Рекомендации по уходу: бережное отношение",105
